source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1489;1489;2;1;30;line_all;0.5;1489;15;5;10-16,11-14;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1490;1490;2;1;30;line_all;0.5;1490;15;6;15-19,15-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1491;1491;2;1;30;line_all;0.5;1491;15;7;1-3,3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1492;1492;2;1;30;line_all;0.5;1492;15;8;2-6,17-19;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1493;1493;2;1;30;line_all;0.5;1493;15;9;16-17,17-19;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1494;1494;2;1;30;line_all;0.5;1494;15;10;10-16,14-23;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1495;1495;2;1;30;line_all;0.5;1495;15;11;3-4,7-8;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1496;1496;2;1;30;line_all;0.5;1496;15;12;1-2,1-3;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1497;1497;2;1;30;line_all;0.5;1497;15;13;2-6,16-17;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1498;1498;2;1;30;line_all;0.5;1498;15;14;3-12,11-12;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1499;1499;2;1;30;line_all;0.5;1499;15;15;13-24,20-21;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1500;1500;2;1;30;line_all;0.5;1500;15;16;4-11,23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1501;1501;2;1;30;line_all;0.5;1501;15;17;10-11,16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1502;1502;2;1;30;line_all;0.5;1502;15;18;4-5,5-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1503;1503;2;1;30;line_all;0.5;1503;15;19;11-12,11-14;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1504;1504;2;1;30;line_all;0.5;1504;15;20;5-6,15-19;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1505;1505;2;1;30;line_all;0.5;1505;15;21;10-16,16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1506;1506;2;1;30;line_all;0.5;1506;15;22;10-17,17-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1507;1507;2;1;30;line_all;0.5;1507;15;23;5-9,7-8;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1508;1508;2;1;30;line_all;0.5;1508;15;24;1-3,23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1509;1509;2;1;30;line_all;0.5;1509;15;25;15-22,17-19;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1510;1510;2;1;30;line_all;0.5;1510;15;26;3-12,11-14;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1511;1511;2;1;30;line_all;0.5;1511;15;27;15-19,21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1512;1512;2;1;30;line_all;0.5;1512;15;28;10-15,22-23;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1513;1513;2;1;30;line_all;0.5;1513;15;29;7-18,20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1514;1514;2;1;30;random;0.5;1514;16;0;10-15,14-15;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1515;1515;2;1;30;random;0.5;1515;16;1;1-2,10-17;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1516;1516;2;1;30;random;0.5;1516;16;2;6-8,11-12;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1517;1517;2;1;30;random;0.5;1517;16;3;14-15,18-20;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1518;1518;2;1;30;random;0.5;1518;16;4;1-3,8-9;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1519;1519;2;1;30;random;0.5;1519;16;5;1-2,16-18;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1520;1520;2;1;30;random;0.5;1520;16;6;9-10,15-19;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1521;1521;2;1;30;random;0.5;1521;16;7;5-6,21-22;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1522;1522;2;1;30;random;0.5;1522;16;8;2-6,10-17;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1523;1523;2;1;30;random;0.5;1523;16;9;4-5,4-11;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1524;1524;2;1;30;random;0.5;1524;16;10;9-10,11-12;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1525;1525;2;1;30;random;0.5;1525;16;11;3-4,5-6;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1526;1526;2;1;30;random;0.5;1526;16;12;5-6,17-19;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1527;1527;2;1;30;random;0.5;1527;16;13;4-11,10-17;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1528;1528;2;1;30;random;0.5;1528;16;14;10-17,22-23;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1529;1529;2;1;30;random;0.5;1529;16;15;10-11,15-19;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1530;1530;2;1;30;random;0.5;1530;16;16;10-11,10-15;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1531;1531;2;1;30;random;0.5;1531;16;17;13-24,20-21;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1532;1532;2;1;30;random;0.5;1532;16;18;11-12,19-20;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1533;1533;2;1;30;random;0.5;1533;16;19;2-6,15-19;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1534;1534;2;1;30;random;0.5;1534;16;20;2-6,3-4;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1535;1535;2;1;30;random;0.5;1535;16;21;14-23,20-21;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1536;1536;2;1;30;random;0.5;1536;16;22;16-17,20-22;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1537;1537;2;1;30;random;0.5;1537;16;23;10-11,21-22;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1538;1538;2;1;30;random;0.5;1538;16;24;3-12,5-6;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1539;1539;2;1;30;random;0.5;1539;16;25;4-11,5-6;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1540;1540;2;1;30;random;0.5;1540;16;26;8-16,15-22;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1541;1541;2;1;30;random;0.5;1541;16;27;5-9,15-19;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1542;1542;2;1;30;random;0.5;1542;16;28;3-12,20-21;
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1543;1543;2;1;30;random;0.5;1543;16;29;5-6,18-20;
